"Member.ID","CrossBetweenness","Start.Date","End.Date","Full.Name","RT.Affiliation"
"MEM0505",44.6458793894279,1953-01-01,1953-12-31,"Kazimierz Buchała","Government"
"MEM0450",0,1953-01-01,1953-12-31,"Mirosław Cybulko","Government"
"MEM0451",0,1953-01-01,1953-12-31,"Adam Czarnecki","Government"
"MEM0373",0,1953-01-01,1953-12-31,"Gerard Gabryś","Government"
"MEM0476",51.4057393559093,1953-01-01,1953-12-31,"Stanisław Gebethner","Government"
"MEM0334",118.101830780991,1953-01-01,1953-12-31,"Leszek Gilejko","Government"
"MEM0477",40.5625177312785,1953-01-01,1953-12-31,"Mariusz Gulczyński","Government"
"MEM0453",0,1953-01-01,1953-12-31,"Janusz Indulski","Government"
"MEM0541",0,1953-01-01,1953-12-31,"Jerzy Janicki","Government"
"MEM0511",0,1953-01-01,1953-12-31,"Marcin Jełowicki","Government"
"MEM0375",0,1953-01-01,1953-12-31,"Mieczysław Kaczmarczyk","Government"
"MEM0303",0,1953-01-01,1953-12-31,"Józef Kaleta","Government"
"MEM0401",0,1953-01-01,1953-12-31,"Jan Kluczyński","Government"
"MEM0304",0,1953-01-01,1953-12-31,"Jan Kołodziejczak","Government"
"MEM0351",0,1953-01-01,1953-12-31,"Jerzy Kołodziejski","Government"
"MEM0403",0,1953-01-01,1953-12-31,"Czesław Królikowski","Government"
"MEM0479",59.5168997669001,1953-01-01,1953-12-31,"Heironim Kubiak","Government"
"MEM0360",0,1953-01-01,1953-12-31,"Wacław Kulczyński","Government"
"MEM0554",46.4942002442003,1953-01-01,1953-12-31,"Włodzimierz Łoziński","Government"
"MEM0279",0,1953-01-01,1953-12-31,"Maria Matey-Tyrowicz","Government"
"MEM0481",0,1953-01-01,1953-12-31,"Kazimierz Orzechowski","Government"
"MEM0281",0,1953-01-01,1953-12-31,"Włodzimierz Piotrowski","Government"
"MEM0482",0,1953-01-01,1953-12-31,"Janusz Reykowski","Government"
"MEM0446",0,1953-01-01,1953-12-31,"Kazimierz Siarkewicz","Government"
"MEM0526",69.4057393559094,1953-01-01,1953-12-31,"Wojciech Sokolewicz","Government"
"MEM0413",13.5990675990676,1953-01-01,1953-12-31,"Jerzy Surman","Government"
"MEM0528",0,1953-01-01,1953-12-31,"Jan Szreniawski","Government"
"MEM0483",8.1013431013431,1953-01-01,1953-12-31,"Karol Szyndzielorz","Government"
"MEM0529",20,1953-01-01,1953-12-31,"Alfred Wawrzyniak","Government"
"MEM0485",84.899533799534,1953-01-01,1953-12-31,"Jerzy Wiatr","Government"
"MEM0318",0,1953-01-01,1953-12-31,"Mieczysław Wilczek","Government"
"MEM0468",58.7587412587414,1953-01-01,1953-12-31,"Andrzej Wojtczak","Government"
"MEM0487",37.2426675427949,1953-01-01,1953-12-31,"Sylwester Zawadzki","Government"
"MEM0257",0,1953-01-01,1953-12-31,"Edward Zgłobicki","Government"
"MEM0521",34.3554477780284,1953-01-01,1953-12-31,"Jerzy Bafia","Government"
"MEM0236",0,1953-01-01,1953-12-31,"Aleksander Gieysztor","Government"
"MEM0322",0,1953-01-01,1953-12-31,"Krzysztof Gozdek","Government"
"MEM0372",0,1953-01-01,1953-12-31,"Marian Gustek","Government"
"MEM0510",0,1953-01-01,1953-12-31,"Zenon Jankowski","Government"
"MEM0240",2.52272727272727,1953-01-01,1953-12-31,"Czesław Kiszczak","Government"
"MEM0242",0,1953-01-01,1953-12-31,"Mikołaj Kozakiewicz","Government"
"MEM0363",0,1953-01-01,1953-12-31,"Michał Markowicz","Government"
"MEM0309",6.27777777777777,1953-01-01,1953-12-31,"Józef Okuniewski","Government"
"MEM0313",0.0416666666666667,1953-01-01,1953-12-31,"Zdzisław Sadowski","Government"
"MEM0254",18.8995337995338,1953-01-01,1953-12-31,"Romuald Sosnowski","Government"
"MEM0416",0,1953-01-01,1953-12-31,"Marian Wojciechowski","Government"
"MEM0545",0,1953-01-01,1953-12-31,"Jan Brodzki","Government"
"MEM0508",111.193430993643,1953-01-01,1953-12-31,"Lucjan Czubiński","Government"
"MEM0291",18.8995337995338,1953-01-01,1953-12-31,"Zbigniew Jagodziński","Government"
"MEM0336",0,1953-01-01,1953-12-31,"Władysław Kawecki","Government"
"MEM0426",0,1953-01-01,1953-12-31,"Roman Nowicki","Government"
"MEM0312",0,1953-01-01,1953-12-31,"Antoni Rajkiewicz","Government"
"MEM0286",0,1953-01-01,1953-12-31,"Wacław Rukat","Government"
"MEM0255",0,1953-01-01,1953-12-31,"Stanisław Wiśniewski","Government"
"MEM0434",0,1953-01-01,1953-12-31,"Barbara Wolnicka-Szałek","Government"
"MEM0537",2.52272727272727,1953-01-01,1953-12-31,"Stanisław Zajfert","Government"
"MEM0305",0,1953-01-01,1953-12-31,"Wincenty Lewandowski","Government"
"MEM0474",0,1953-01-01,1953-12-31,"Zbigniew Czajkowski","Government"
"MEM0251",18.8995337995338,1953-01-01,1953-12-31,"Jan Rychlewski","Government"
"MEM0400",82.0000000000002,1953-01-01,1953-12-31,"Jan Klamut","Government"
"MEM0248",0,1953-01-01,1953-12-31,"Kazimierz Morawski","Government"
"MEM0340",0,1953-01-01,1953-12-31,"Tadeusz Nestorowicz","Government"
"MEM0417",11.7464757464758,1953-01-01,1953-12-31,"Adam Andrzejewski","Government"
"MEM0327",0,1953-01-01,1953-12-31,"Zdzisław Krużel","Government"
"MEM0462",0,1953-01-01,1953-12-31,"Jan Waleczek","Government"
"MEM0549",0,1953-01-01,1953-12-31,"Zygmunt Kałużyński","Government"
"MEM0559",0,1953-01-01,1953-12-31,"Sławomir Tabkowski","Government"
"MEM0311",0,1953-01-01,1953-12-31,"Kazimierz Olesiak","Government"
"MEM0348",0,1953-01-01,1953-12-31,"Jan Padlewski","Government"
"MEM0517",0,1953-01-01,1953-12-31,"Hipolit Starzak","Government"
"MEM0560",32.3337488629085,1953-01-01,1953-12-31,"Krzysztof Teodor Toeplitz","Government"
"MEM0523",0,1953-01-01,1953-12-31,"Józef Musioł","Government"
"MEM0546",0,1953-01-01,1953-12-31,"Andrzej Dobrzyński","Government"
"MEM0567",0,1953-01-01,1953-12-31,"Tomasz Dybowski","Expert"
"MEM0561",24.4988095238096,1953-01-01,1953-12-31,"Jerzy Urban","Government"
"MEM0138",0,1953-01-01,1953-12-31,"Róża Nowotna-Walcowa","Opposition"
"MEM0562",3,1953-01-01,1953-12-31,"Józef Wójcik","Government"
"MEM0565",0,1953-01-01,1953-12-31,"Zbigniew Janowicz","Expert"
"MEM0378",0,1953-01-01,1953-12-31,"Wacław Kociela","Government"
"MEM0525",0.0416666666666667,1953-01-01,1953-12-31,"Kazimierz Secomski","Government"
"MEM0516",0,1953-01-01,1953-12-31,"Romuald Soroko","Government"
"MEM0407",0,1953-01-01,1953-12-31,"Roman Ney","Government"
"MEM0423",0,1953-01-01,1953-12-31,"Lucjan Mieczkowski","Government"
"MEM0431",0,1953-01-01,1953-12-31,"Mieczysław Serwiński","Government"
"MEM0359",0,1953-01-01,1953-12-31,"Jan Juda","Government"
"MEM0068",0,1954-01-01,1954-12-31,"Jerzy Grzywacz","Expert"
"MEM0111",0,1954-01-01,1954-12-31,"Gotfryd Kupryszewski","Expert"
"MEM0229",0,1954-01-01,1954-12-31,"Andrzej Ziabicki","Expert"
"MEM0008",0,1954-01-01,1954-12-31,"Janusz Beksiak","Opposition"
"MEM0019",55.1775058275059,1954-01-01,1954-12-31,"Stefan Bratkowski","Opposition"
"MEM0026",0,1954-01-01,1954-12-31,"Zbigniew Chłap","Opposition"
"MEM0042",0,1954-01-01,1954-12-31,"Roman Duda","Opposition"
"MEM0048",0,1954-01-01,1954-12-31,"Dariusz Fikus","Opposition"
"MEM0053",20.0738095238095,1954-01-01,1954-12-31,"Bronisław Geremek","Opposition"
"MEM0073",0,1954-01-01,1954-12-31,"Maciej Tadeusz Iłowiecki","Opposition"
"MEM0076",0,1954-01-01,1954-12-31,"Andrzej Janowski","Opposition"
"MEM0085",0,1954-01-01,1954-12-31,"Mieczysław Kaczanowski","Opposition"
"MEM0096",0,1954-01-01,1954-12-31,"Zdisław Kłeczek","Opposition"
"MEM0101",0,1954-01-01,1954-12-31,"Krzysztof Kozłowski","Opposition"
"MEM0114",20.0738095238095,1954-01-01,1954-12-31,"Jacek Kuroń","Opposition"
"MEM0225",0,1954-01-01,1954-12-31,"Janina Zakrzewska","Opposition"
"MEM0112",0,1954-01-01,1954-12-31,"Zofia Kuratowska","Opposition"
"MEM0168",0,1954-01-01,1954-12-31,"Henryk Samsonowicz","Opposition"
"MEM0188",0,1954-01-01,1954-12-31,"Adam Strzembosz","Opposition"
"MEM0226",0,1954-01-01,1954-12-31,"Jan Zalewski","Opposition"
"MEM0199",0,1954-01-01,1954-12-31,"Hanna świlda-Ziemba","Expert"
"MEM0044",56.8358974358976,1954-01-01,1954-12-31,"Kazimierz Dziewanowski","Opposition"
"MEM0125",0,1954-01-01,1954-12-31,"Tadeusz Mazowiecki","Opposition"
"MEM0158",0,1954-01-01,1954-12-31,"Ryszard Reiff","Opposition"
"MEM0190",0,1954-01-01,1954-12-31,"Klemens Szaniawski","Opposition"
"MEM0210",36.1666666666667,1954-01-01,1954-12-31,"Zofia Wasikowska","Opposition"
"MEM0163",0,1954-01-01,1954-12-31,"Jan Rosner","Opposition"
"MEM0220",0,1954-01-01,1954-12-31,"Jacek Woźniakowski","Opposition"
"MEM0146",0.166666666666667,1954-01-01,1954-12-31,"Edmund Jan Osmańczych","Opposition"
"MEM0297",0,1954-01-01,1954-12-31,"Władysław Baka","Government"
"MEM0504",0,1954-01-01,1954-12-31,"Łukasz Balcer","Government"
"MEM0543",13.4800366300366,1954-01-01,1954-12-31,"Julian Bartosz","Government"
"MEM0469",35.5659673659674,1954-01-01,1954-12-31,"Jan Baszkiewicz","Government"
"MEM0369",0,1954-01-01,1954-12-31,"Artur Bęben","Government"
"MEM0391",24.0833333333333,1954-01-01,1954-12-31,"Klemens Białecki","Government"
"MEM0471",4.25,1954-01-01,1954-12-31,"Artur Bodnar","Government"
"MEM0261",0,1954-01-01,1954-12-31,"Jan Brol","Government"
"MEM0505",5.29294871794872,1954-01-01,1954-12-31,"Kazimierz Buchała","Government"
"MEM0450",0,1954-01-01,1954-12-31,"Mirosław Cybulko","Government"
"MEM0472",0,1954-01-01,1954-12-31,"Kazimierz Cypryniak","Government"
"MEM0451",0,1954-01-01,1954-12-31,"Adam Czarnecki","Government"
"MEM0373",0,1954-01-01,1954-12-31,"Gerard Gabryś","Government"
"MEM0476",68.5793040293041,1954-01-01,1954-12-31,"Stanisław Gebethner","Government"
"MEM0300",0,1954-01-01,1954-12-31,"Jerzy Gruchalski","Government"
"MEM0441",0,1954-01-01,1954-12-31,"Kazimierz Grzesiak","Government"
"MEM0477",79.5204545454548,1954-01-01,1954-12-31,"Mariusz Gulczyński","Government"
"MEM0453",0,1954-01-01,1954-12-31,"Janusz Indulski","Government"
"MEM0541",0,1954-01-01,1954-12-31,"Jerzy Janicki","Government"
"MEM0511",0,1954-01-01,1954-12-31,"Marcin Jełowicki","Government"
"MEM0375",0,1954-01-01,1954-12-31,"Mieczysław Kaczmarczyk","Government"
"MEM0303",0,1954-01-01,1954-12-31,"Józef Kaleta","Government"
"MEM0401",0,1954-01-01,1954-12-31,"Jan Kluczyński","Government"
"MEM0304",0,1954-01-01,1954-12-31,"Jan Kołodziejczak","Government"
"MEM0351",17,1954-01-01,1954-12-31,"Jerzy Kołodziejski","Government"
"MEM0403",0,1954-01-01,1954-12-31,"Czesław Królikowski","Government"
"MEM0479",78.2595238095239,1954-01-01,1954-12-31,"Heironim Kubiak","Government"
"MEM0360",0,1954-01-01,1954-12-31,"Wacław Kulczyński","Government"
"MEM0279",0,1954-01-01,1954-12-31,"Maria Matey-Tyrowicz","Government"
"MEM0426",0,1954-01-01,1954-12-31,"Roman Nowicki","Government"
"MEM0481",0,1954-01-01,1954-12-31,"Kazimierz Orzechowski","Government"
"MEM0281",0,1954-01-01,1954-12-31,"Włodzimierz Piotrowski","Government"
"MEM0482",0,1954-01-01,1954-12-31,"Janusz Reykowski","Government"
"MEM0251",0,1954-01-01,1954-12-31,"Jan Rychlewski","Government"
"MEM0526",85.5793040293041,1954-01-01,1954-12-31,"Wojciech Sokolewicz","Government"
"MEM0413",16.9369047619048,1954-01-01,1954-12-31,"Jerzy Surman","Government"
"MEM0483",17.0531135531136,1954-01-01,1954-12-31,"Karol Szyndzielorz","Government"
"MEM0529",8,1954-01-01,1954-12-31,"Alfred Wawrzyniak","Government"
"MEM0485",117.470454545455,1954-01-01,1954-12-31,"Jerzy Wiatr","Government"
"MEM0318",0,1954-01-01,1954-12-31,"Mieczysław Wilczek","Government"
"MEM0468",130.740476190476,1954-01-01,1954-12-31,"Andrzej Wojtczak","Government"
"MEM0256",0,1954-01-01,1954-12-31,"Jan Zaciura","Government"
"MEM0487",35.5659673659674,1954-01-01,1954-12-31,"Sylwester Zawadzki","Government"
"MEM0257",0,1954-01-01,1954-12-31,"Edward Zgłobicki","Government"
"MEM0236",0,1954-01-01,1954-12-31,"Aleksander Gieysztor","Government"
"MEM0334",25.9287878787879,1954-01-01,1954-12-31,"Leszek Gilejko","Government"
"MEM0322",0,1954-01-01,1954-12-31,"Krzysztof Gozdek","Government"
"MEM0372",0,1954-01-01,1954-12-31,"Marian Gustek","Government"
"MEM0510",0,1954-01-01,1954-12-31,"Zenon Jankowski","Government"
"MEM0240",6.17857142857143,1954-01-01,1954-12-31,"Czesław Kiszczak","Government"
"MEM0242",0,1954-01-01,1954-12-31,"Mikołaj Kozakiewicz","Government"
"MEM0554",36.8333333333333,1954-01-01,1954-12-31,"Włodzimierz Łoziński","Government"
"MEM0309",15.5833333333333,1954-01-01,1954-12-31,"Józef Okuniewski","Government"
"MEM0313",17,1954-01-01,1954-12-31,"Zdzisław Sadowski","Government"
"MEM0254",44.4704545454546,1954-01-01,1954-12-31,"Romuald Sosnowski","Government"
"MEM0528",0,1954-01-01,1954-12-31,"Jan Szreniawski","Government"
"MEM0545",0,1954-01-01,1954-12-31,"Jan Brodzki","Government"
"MEM0508",46.387395937396,1954-01-01,1954-12-31,"Lucjan Czubiński","Government"
"MEM0291",44.4704545454546,1954-01-01,1954-12-31,"Zbigniew Jagodziński","Government"
"MEM0336",0,1954-01-01,1954-12-31,"Władysław Kawecki","Government"
"MEM0312",0,1954-01-01,1954-12-31,"Antoni Rajkiewicz","Government"
"MEM0286",0,1954-01-01,1954-12-31,"Wacław Rukat","Government"
"MEM0255",0,1954-01-01,1954-12-31,"Stanisław Wiśniewski","Government"
"MEM0434",0,1954-01-01,1954-12-31,"Barbara Wolnicka-Szałek","Government"
"MEM0378",1,1954-01-01,1954-12-31,"Wacław Kociela","Government"
"MEM0534",0,1954-01-01,1954-12-31,"Janusz Łętowski","Government"
"MEM0305",0,1954-01-01,1954-12-31,"Wincenty Lewandowski","Government"
"MEM0537",0,1954-01-01,1954-12-31,"Stanisław Zajfert","Government"
"MEM0474",0,1954-01-01,1954-12-31,"Zbigniew Czajkowski","Government"
"MEM0521",35.5659673659674,1954-01-01,1954-12-31,"Jerzy Bafia","Government"
"MEM0400",88.0000000000002,1954-01-01,1954-12-31,"Jan Klamut","Government"
"MEM0248",0,1954-01-01,1954-12-31,"Kazimierz Morawski","Government"
"MEM0340",0,1954-01-01,1954-12-31,"Tadeusz Nestorowicz","Government"
"MEM0417",24.0833333333333,1954-01-01,1954-12-31,"Adam Andrzejewski","Government"
"MEM0327",0,1954-01-01,1954-12-31,"Zdzisław Krużel","Government"
"MEM0462",0,1954-01-01,1954-12-31,"Jan Waleczek","Government"
"MEM0549",0,1954-01-01,1954-12-31,"Zygmunt Kałużyński","Government"
"MEM0559",0,1954-01-01,1954-12-31,"Sławomir Tabkowski","Government"
"MEM0311",0,1954-01-01,1954-12-31,"Kazimierz Olesiak","Government"
"MEM0348",0,1954-01-01,1954-12-31,"Jan Padlewski","Government"
"MEM0268",0,1954-01-01,1954-12-31,"Maciej Lubczyński","Government"
"MEM0517",0,1954-01-01,1954-12-31,"Hipolit Starzak","Government"
"MEM0167",0,1954-01-01,1954-12-31,"Jerzy Salmonowicz","Expert"
"MEM0560",42.928787878788,1954-01-01,1954-12-31,"Krzysztof Teodor Toeplitz","Government"
"MEM0523",0,1954-01-01,1954-12-31,"Józef Musioł","Government"
"MEM0546",0,1954-01-01,1954-12-31,"Andrzej Dobrzyński","Government"
"MEM0218",0,1954-01-01,1954-12-31,"Ewa Wolak","Opposition"
"MEM0180",0,1954-01-01,1954-12-31,"Krystyna Starczewska","Opposition"
"MEM0388",0,1954-01-01,1954-12-31,"Kazimierz Ziaja","Government"
"MEM0567",0,1954-01-01,1954-12-31,"Tomasz Dybowski","Expert"
"MEM0138",0,1954-01-01,1954-12-31,"Róża Nowotna-Walcowa","Opposition"
"MEM0561",18.6974358974359,1954-01-01,1954-12-31,"Jerzy Urban","Government"
"MEM0562",4,1954-01-01,1954-12-31,"Józef Wójcik","Government"
"MEM0565",0,1954-01-01,1954-12-31,"Zbigniew Janowicz","Expert"
"MEM0525",0,1954-01-01,1954-12-31,"Kazimierz Secomski","Government"
"MEM0516",0,1954-01-01,1954-12-31,"Romuald Soroko","Government"
"MEM0407",0,1954-01-01,1954-12-31,"Roman Ney","Government"
"MEM0423",0,1954-01-01,1954-12-31,"Lucjan Mieczkowski","Government"
"MEM0363",0,1954-01-01,1954-12-31,"Michał Markowicz","Government"
"MEM0359",0,1954-01-01,1954-12-31,"Jan Juda","Government"
"MEM0068",0,1955-01-01,1955-12-31,"Jerzy Grzywacz","Expert"
"MEM0111",0,1955-01-01,1955-12-31,"Gotfryd Kupryszewski","Expert"
"MEM0229",18.2262626262626,1955-01-01,1955-12-31,"Andrzej Ziabicki","Expert"
"MEM0008",0,1955-01-01,1955-12-31,"Janusz Beksiak","Opposition"
"MEM0009",0,1955-01-01,1955-12-31,"Ryszard Bender","Opposition"
"MEM0019",58.1340288064428,1955-01-01,1955-12-31,"Stefan Bratkowski","Opposition"
"MEM0026",0,1955-01-01,1955-12-31,"Zbigniew Chłap","Opposition"
"MEM0042",18.2262626262626,1955-01-01,1955-12-31,"Roman Duda","Opposition"
"MEM0048",0,1955-01-01,1955-12-31,"Dariusz Fikus","Opposition"
"MEM0053",101.844444444444,1955-01-01,1955-12-31,"Bronisław Geremek","Opposition"
"MEM0073",0,1955-01-01,1955-12-31,"Maciej Tadeusz Iłowiecki","Opposition"
"MEM0076",77.0000000000001,1955-01-01,1955-12-31,"Andrzej Janowski","Opposition"
"MEM0082",20,1955-01-01,1955-12-31,"Cezary Józefiak","Opposition"
"MEM0085",0,1955-01-01,1955-12-31,"Mieczysław Kaczanowski","Opposition"
"MEM0089",0,1955-01-01,1955-12-31,"Marian Kallas","Opposition"
"MEM0096",0,1955-01-01,1955-12-31,"Zdisław Kłeczek","Opposition"
"MEM0101",0,1955-01-01,1955-12-31,"Krzysztof Kozłowski","Opposition"
"MEM0114",78.1632317873699,1955-01-01,1955-12-31,"Jacek Kuroń","Opposition"
"MEM0225",0,1955-01-01,1955-12-31,"Janina Zakrzewska","Opposition"
"MEM0004",0,1955-01-01,1955-12-31,"Stefan Amsterdamski","Opposition"
"MEM0112",0,1955-01-01,1955-12-31,"Zofia Kuratowska","Opposition"
"MEM0168",0,1955-01-01,1955-12-31,"Henryk Samsonowicz","Opposition"
"MEM0083",0,1955-01-01,1955-12-31,"Stanisław Juchnowicz","Opposition"
"MEM0199",0,1955-01-01,1955-12-31,"Hanna świlda-Ziemba","Expert"
"MEM0125",0,1955-01-01,1955-12-31,"Tadeusz Mazowiecki","Opposition"
"MEM0135",0,1955-01-01,1955-12-31,"Jan Mujżel","Opposition"
"MEM0158",0,1955-01-01,1955-12-31,"Ryszard Reiff","Opposition"
"MEM0190",0,1955-01-01,1955-12-31,"Klemens Szaniawski","Opposition"
"MEM0210",24.5666666666667,1955-01-01,1955-12-31,"Zofia Wasikowska","Opposition"
"MEM0163",0,1955-01-01,1955-12-31,"Jan Rosner","Opposition"
"MEM0220",0,1955-01-01,1955-12-31,"Jacek Woźniakowski","Opposition"
"MEM0146",0,1955-01-01,1955-12-31,"Edmund Jan Osmańczych","Opposition"
"MEM0297",23.7791125541125,1955-01-01,1955-12-31,"Władysław Baka","Government"
"MEM0504",0,1955-01-01,1955-12-31,"Łukasz Balcer","Government"
"MEM0543",1.22222222222222,1955-01-01,1955-12-31,"Julian Bartosz","Government"
"MEM0469",22.9838678180058,1955-01-01,1955-12-31,"Jan Baszkiewicz","Government"
"MEM0391",11.7009257409257,1955-01-01,1955-12-31,"Klemens Białecki","Government"
"MEM0261",0,1955-01-01,1955-12-31,"Jan Brol","Government"
"MEM0505",8.24444444444444,1955-01-01,1955-12-31,"Kazimierz Buchała","Government"
"MEM0472",0,1955-01-01,1955-12-31,"Kazimierz Cypryniak","Government"
"MEM0451",0,1955-01-01,1955-12-31,"Adam Czarnecki","Government"
"MEM0373",0,1955-01-01,1955-12-31,"Gerard Gabryś","Government"
"MEM0476",48.676442676098,1955-01-01,1955-12-31,"Stanisław Gebethner","Government"
"MEM0300",0,1955-01-01,1955-12-31,"Jerzy Gruchalski","Government"
"MEM0441",0,1955-01-01,1955-12-31,"Kazimierz Grzesiak","Government"
"MEM0477",92.1959335683474,1955-01-01,1955-12-31,"Mariusz Gulczyński","Government"
"MEM0238",0,1955-01-01,1955-12-31,"Marek Hołdakowski","Government"
"MEM0453",0,1955-01-01,1955-12-31,"Janusz Indulski","Government"
"MEM0541",0,1955-01-01,1955-12-31,"Jerzy Janicki","Government"
"MEM0511",0,1955-01-01,1955-12-31,"Marcin Jełowicki","Government"
"MEM0375",0,1955-01-01,1955-12-31,"Mieczysław Kaczmarczyk","Government"
"MEM0401",0,1955-01-01,1955-12-31,"Jan Kluczyński","Government"
"MEM0304",0,1955-01-01,1955-12-31,"Jan Kołodziejczak","Government"
"MEM0351",95,1955-01-01,1955-12-31,"Jerzy Kołodziejski","Government"
"MEM0479",82.5978143504007,1955-01-01,1955-12-31,"Heironim Kubiak","Government"
"MEM0360",0,1955-01-01,1955-12-31,"Wacław Kulczyński","Government"
"MEM0279",0,1955-01-01,1955-12-31,"Maria Matey-Tyrowicz","Government"
"MEM0426",0,1955-01-01,1955-12-31,"Roman Nowicki","Government"
"MEM0481",0,1955-01-01,1955-12-31,"Kazimierz Orzechowski","Government"
"MEM0348",0,1955-01-01,1955-12-31,"Jan Padlewski","Government"
"MEM0281",0,1955-01-01,1955-12-31,"Włodzimierz Piotrowski","Government"
"MEM0482",0,1955-01-01,1955-12-31,"Janusz Reykowski","Government"
"MEM0251",0,1955-01-01,1955-12-31,"Jan Rychlewski","Government"
"MEM0410",0,1955-01-01,1955-12-31,"Barbara Rychlik","Government"
"MEM0413",8.69915534656914,1955-01-01,1955-12-31,"Jerzy Surman","Government"
"MEM0483",0.375,1955-01-01,1955-12-31,"Karol Szyndzielorz","Government"
"MEM0462",3,1955-01-01,1955-12-31,"Jan Waleczek","Government"
"MEM0529",3,1955-01-01,1955-12-31,"Alfred Wawrzyniak","Government"
"MEM0485",198.378473250887,1955-01-01,1955-12-31,"Jerzy Wiatr","Government"
"MEM0318",0,1955-01-01,1955-12-31,"Mieczysław Wilczek","Government"
"MEM0468",47.7829937304076,1955-01-01,1955-12-31,"Andrzej Wojtczak","Government"
"MEM0256",0,1955-01-01,1955-12-31,"Jan Zaciura","Government"
"MEM0487",22.9838678180058,1955-01-01,1955-12-31,"Sylwester Zawadzki","Government"
"MEM0257",0,1955-01-01,1955-12-31,"Edward Zgłobicki","Government"
"MEM0236",0,1955-01-01,1955-12-31,"Aleksander Gieysztor","Government"
"MEM0334",117.257780055194,1955-01-01,1955-12-31,"Leszek Gilejko","Government"
"MEM0322",0,1955-01-01,1955-12-31,"Krzysztof Gozdek","Government"
"MEM0372",0,1955-01-01,1955-12-31,"Marian Gustek","Government"
"MEM0242",0,1955-01-01,1955-12-31,"Mikołaj Kozakiewicz","Government"
"MEM0554",97.8118065842203,1955-01-01,1955-12-31,"Włodzimierz Łoziński","Government"
"MEM0309",6.1551381951382,1955-01-01,1955-12-31,"Józef Okuniewski","Government"
"MEM0313",0.575,1955-01-01,1955-12-31,"Zdzisław Sadowski","Government"
"MEM0528",0,1955-01-01,1955-12-31,"Jan Szreniawski","Government"
"MEM0471",2.80102564102564,1955-01-01,1955-12-31,"Artur Bodnar","Government"
"MEM0508",64.9838678180059,1955-01-01,1955-12-31,"Lucjan Czubiński","Government"
"MEM0291",46.3784732508872,1955-01-01,1955-12-31,"Zbigniew Jagodziński","Government"
"MEM0336",0,1955-01-01,1955-12-31,"Władysław Kawecki","Government"
"MEM0240",0,1955-01-01,1955-12-31,"Czesław Kiszczak","Government"
"MEM0312",2.80102564102564,1955-01-01,1955-12-31,"Antoni Rajkiewicz","Government"
