"Member.ID","CrossBetweenness","Start.Date","End.Date","Full.Name","RT.Affiliation"
"MEM0537",0,1946-03-01,1946-03-31,"Stanisław Zajfert","Government"
"MEM0570",0,1946-03-01,1946-03-31,"Jan Rogala","Expert"
"MEM0206",0,1946-03-01,1946-03-31,"Jerzy Turowicz","Opposition"
"MEM0554",0,1946-03-01,1946-03-31,"Włodzimierz Łoziński","Government"
"MEM0565",0,1946-03-01,1946-03-31,"Zbigniew Janowicz","Expert"
"MEM0357",0,1946-03-01,1946-03-31,"Bożena Hager-Małecka","Government"
"MEM0135",2,1946-04-01,1946-04-30,"Jan Mujżel","Opposition"
"MEM0214",24,1946-04-01,1946-04-30,"Andrzej Wielowieyski","Opposition"
"MEM0230",0,1946-04-01,1946-04-30,"Tadeusz Zieliński","Opposition"
"MEM0038",0,1946-04-01,1946-04-30,"Wladysław Dobrowolski","Expert"
"MEM0068",0,1946-04-01,1946-04-30,"Jerzy Grzywacz","Expert"
"MEM0164",0,1946-04-01,1946-04-30,"Andrzej Rozmarynowicz","Opposition"
"MEM0210",0,1946-04-01,1946-04-30,"Zofia Wasikowska","Opposition"
"MEM0187",0,1946-04-01,1946-04-30,"Stanisław Stomma","Opposition"
"MEM0163",0,1946-04-01,1946-04-30,"Jan Rosner","Opposition"
"MEM0229",0,1946-04-01,1946-04-30,"Andrzej Ziabicki","Expert"
"MEM0110",0,1946-04-01,1946-04-30,"Władysław J.H. Kunicki-Goldfinger","Opposition"
"MEM0541",0,1946-04-01,1946-04-30,"Jerzy Janicki","Government"
"MEM0363",0,1946-04-01,1946-04-30,"Michał Markowicz","Government"
"MEM0312",3,1946-04-01,1946-04-30,"Antoni Rajkiewicz","Government"
"MEM0416",0,1946-04-01,1946-04-30,"Marian Wojciechowski","Government"
"MEM0240",0,1946-04-01,1946-04-30,"Czesław Kiszczak","Government"
"MEM0241",0,1946-04-01,1946-04-30,"Jan Kostrzewski","Government"
"MEM0403",0,1946-04-01,1946-04-30,"Czesław Królikowski","Government"
"MEM0468",0,1946-04-01,1946-04-30,"Andrzej Wojtczak","Government"
"MEM0505",0,1946-04-01,1946-04-30,"Kazimierz Buchała","Government"
"MEM0485",0,1946-04-01,1946-04-30,"Jerzy Wiatr","Government"
"MEM0526",24,1946-04-01,1946-04-30,"Wojciech Sokolewicz","Government"
"MEM0254",0,1946-04-01,1946-04-30,"Romuald Sosnowski","Government"
"MEM0525",0,1946-04-01,1946-04-30,"Kazimierz Secomski","Government"
"MEM0487",2,1946-04-01,1946-04-30,"Sylwester Zawadzki","Government"
"MEM0567",0,1946-04-01,1946-04-30,"Tomasz Dybowski","Expert"
"MEM0537",0,1946-04-01,1946-04-30,"Stanisław Zajfert","Government"
"MEM0570",0,1946-04-01,1946-04-30,"Jan Rogala","Expert"
"MEM0206",0,1946-04-01,1946-04-30,"Jerzy Turowicz","Opposition"
"MEM0554",0,1946-04-01,1946-04-30,"Włodzimierz Łoziński","Government"
"MEM0565",0,1946-04-01,1946-04-30,"Zbigniew Janowicz","Expert"
"MEM0357",0,1946-04-01,1946-04-30,"Bożena Hager-Małecka","Government"
"MEM0135",2,1946-05-01,1946-05-31,"Jan Mujżel","Opposition"
"MEM0214",24,1946-05-01,1946-05-31,"Andrzej Wielowieyski","Opposition"
"MEM0230",0,1946-05-01,1946-05-31,"Tadeusz Zieliński","Opposition"
"MEM0038",0,1946-05-01,1946-05-31,"Wladysław Dobrowolski","Expert"
"MEM0068",0,1946-05-01,1946-05-31,"Jerzy Grzywacz","Expert"
"MEM0164",0,1946-05-01,1946-05-31,"Andrzej Rozmarynowicz","Opposition"
"MEM0210",0,1946-05-01,1946-05-31,"Zofia Wasikowska","Opposition"
"MEM0187",0,1946-05-01,1946-05-31,"Stanisław Stomma","Opposition"
"MEM0163",0,1946-05-01,1946-05-31,"Jan Rosner","Opposition"
"MEM0229",0,1946-05-01,1946-05-31,"Andrzej Ziabicki","Expert"
"MEM0110",0,1946-05-01,1946-05-31,"Władysław J.H. Kunicki-Goldfinger","Opposition"
"MEM0541",0,1946-05-01,1946-05-31,"Jerzy Janicki","Government"
"MEM0363",0,1946-05-01,1946-05-31,"Michał Markowicz","Government"
"MEM0312",3,1946-05-01,1946-05-31,"Antoni Rajkiewicz","Government"
"MEM0416",0,1946-05-01,1946-05-31,"Marian Wojciechowski","Government"
"MEM0240",0,1946-05-01,1946-05-31,"Czesław Kiszczak","Government"
"MEM0241",0,1946-05-01,1946-05-31,"Jan Kostrzewski","Government"
"MEM0403",0,1946-05-01,1946-05-31,"Czesław Królikowski","Government"
"MEM0468",0,1946-05-01,1946-05-31,"Andrzej Wojtczak","Government"
"MEM0505",0,1946-05-01,1946-05-31,"Kazimierz Buchała","Government"
"MEM0485",0,1946-05-01,1946-05-31,"Jerzy Wiatr","Government"
"MEM0526",24,1946-05-01,1946-05-31,"Wojciech Sokolewicz","Government"
"MEM0254",0,1946-05-01,1946-05-31,"Romuald Sosnowski","Government"
"MEM0525",0,1946-05-01,1946-05-31,"Kazimierz Secomski","Government"
"MEM0487",2,1946-05-01,1946-05-31,"Sylwester Zawadzki","Government"
"MEM0567",0,1946-05-01,1946-05-31,"Tomasz Dybowski","Expert"
"MEM0537",0,1946-05-01,1946-05-31,"Stanisław Zajfert","Government"
"MEM0570",0,1946-05-01,1946-05-31,"Jan Rogala","Expert"
"MEM0206",0,1946-05-01,1946-05-31,"Jerzy Turowicz","Opposition"
"MEM0554",0,1946-05-01,1946-05-31,"Włodzimierz Łoziński","Government"
"MEM0565",0,1946-05-01,1946-05-31,"Zbigniew Janowicz","Expert"
"MEM0357",0,1946-05-01,1946-05-31,"Bożena Hager-Małecka","Government"
"MEM0135",2,1946-06-01,1946-06-30,"Jan Mujżel","Opposition"
"MEM0214",24,1946-06-01,1946-06-30,"Andrzej Wielowieyski","Opposition"
"MEM0230",0,1946-06-01,1946-06-30,"Tadeusz Zieliński","Opposition"
"MEM0038",0,1946-06-01,1946-06-30,"Wladysław Dobrowolski","Expert"
"MEM0068",0,1946-06-01,1946-06-30,"Jerzy Grzywacz","Expert"
"MEM0164",0,1946-06-01,1946-06-30,"Andrzej Rozmarynowicz","Opposition"
"MEM0210",0,1946-06-01,1946-06-30,"Zofia Wasikowska","Opposition"
"MEM0187",0,1946-06-01,1946-06-30,"Stanisław Stomma","Opposition"
"MEM0163",0,1946-06-01,1946-06-30,"Jan Rosner","Opposition"
"MEM0229",0,1946-06-01,1946-06-30,"Andrzej Ziabicki","Expert"
"MEM0110",0,1946-06-01,1946-06-30,"Władysław J.H. Kunicki-Goldfinger","Opposition"
"MEM0541",0,1946-06-01,1946-06-30,"Jerzy Janicki","Government"
"MEM0363",0,1946-06-01,1946-06-30,"Michał Markowicz","Government"
"MEM0312",3,1946-06-01,1946-06-30,"Antoni Rajkiewicz","Government"
"MEM0416",0,1946-06-01,1946-06-30,"Marian Wojciechowski","Government"
"MEM0240",0,1946-06-01,1946-06-30,"Czesław Kiszczak","Government"
"MEM0241",0,1946-06-01,1946-06-30,"Jan Kostrzewski","Government"
"MEM0403",0,1946-06-01,1946-06-30,"Czesław Królikowski","Government"
"MEM0468",0,1946-06-01,1946-06-30,"Andrzej Wojtczak","Government"
"MEM0505",0,1946-06-01,1946-06-30,"Kazimierz Buchała","Government"
"MEM0485",0,1946-06-01,1946-06-30,"Jerzy Wiatr","Government"
"MEM0526",24,1946-06-01,1946-06-30,"Wojciech Sokolewicz","Government"
"MEM0254",0,1946-06-01,1946-06-30,"Romuald Sosnowski","Government"
"MEM0525",0,1946-06-01,1946-06-30,"Kazimierz Secomski","Government"
"MEM0487",2,1946-06-01,1946-06-30,"Sylwester Zawadzki","Government"
"MEM0567",0,1946-06-01,1946-06-30,"Tomasz Dybowski","Expert"
"MEM0537",0,1946-06-01,1946-06-30,"Stanisław Zajfert","Government"
"MEM0570",0,1946-06-01,1946-06-30,"Jan Rogala","Expert"
"MEM0206",0,1946-06-01,1946-06-30,"Jerzy Turowicz","Opposition"
"MEM0554",0,1946-06-01,1946-06-30,"Włodzimierz Łoziński","Government"
"MEM0565",0,1946-06-01,1946-06-30,"Zbigniew Janowicz","Expert"
"MEM0357",0,1946-06-01,1946-06-30,"Bożena Hager-Małecka","Government"
"MEM0135",2,1946-07-01,1946-07-31,"Jan Mujżel","Opposition"
"MEM0156",0,1946-07-01,1946-07-31,"Jerzy Regulski","Opposition"
"MEM0214",24,1946-07-01,1946-07-31,"Andrzej Wielowieyski","Opposition"
"MEM0038",0,1946-07-01,1946-07-31,"Wladysław Dobrowolski","Expert"
"MEM0068",0,1946-07-01,1946-07-31,"Jerzy Grzywacz","Expert"
"MEM0164",0,1946-07-01,1946-07-31,"Andrzej Rozmarynowicz","Opposition"
"MEM0210",0,1946-07-01,1946-07-31,"Zofia Wasikowska","Opposition"
"MEM0187",0,1946-07-01,1946-07-31,"Stanisław Stomma","Opposition"
"MEM0163",0,1946-07-01,1946-07-31,"Jan Rosner","Opposition"
"MEM0229",0,1946-07-01,1946-07-31,"Andrzej Ziabicki","Expert"
"MEM0110",0,1946-07-01,1946-07-31,"Władysław J.H. Kunicki-Goldfinger","Opposition"
"MEM0438",0,1946-07-01,1946-07-31,"Karol Gawłowski","Government"
"MEM0541",0,1946-07-01,1946-07-31,"Jerzy Janicki","Government"
"MEM0363",0,1946-07-01,1946-07-31,"Michał Markowicz","Government"
"MEM0312",3,1946-07-01,1946-07-31,"Antoni Rajkiewicz","Government"
"MEM0416",0,1946-07-01,1946-07-31,"Marian Wojciechowski","Government"
"MEM0240",0,1946-07-01,1946-07-31,"Czesław Kiszczak","Government"
"MEM0241",0,1946-07-01,1946-07-31,"Jan Kostrzewski","Government"
"MEM0403",0,1946-07-01,1946-07-31,"Czesław Królikowski","Government"
"MEM0468",0,1946-07-01,1946-07-31,"Andrzej Wojtczak","Government"
"MEM0505",0,1946-07-01,1946-07-31,"Kazimierz Buchała","Government"
"MEM0485",0,1946-07-01,1946-07-31,"Jerzy Wiatr","Government"
"MEM0526",24,1946-07-01,1946-07-31,"Wojciech Sokolewicz","Government"
"MEM0254",0,1946-07-01,1946-07-31,"Romuald Sosnowski","Government"
"MEM0487",6,1946-07-01,1946-07-31,"Sylwester Zawadzki","Government"
"MEM0525",0,1946-07-01,1946-07-31,"Kazimierz Secomski","Government"
"MEM0336",0,1946-07-01,1946-07-31,"Władysław Kawecki","Government"
"MEM0230",0,1946-07-01,1946-07-31,"Tadeusz Zieliński","Opposition"
"MEM0537",0,1946-07-01,1946-07-31,"Stanisław Zajfert","Government"
"MEM0570",0,1946-07-01,1946-07-31,"Jan Rogala","Expert"
"MEM0206",0,1946-07-01,1946-07-31,"Jerzy Turowicz","Opposition"
"MEM0545",0,1946-07-01,1946-07-31,"Jan Brodzki","Government"
"MEM0554",0,1946-07-01,1946-07-31,"Włodzimierz Łoziński","Government"
"MEM0565",0,1946-07-01,1946-07-31,"Zbigniew Janowicz","Expert"
"MEM0357",0,1946-07-01,1946-07-31,"Bożena Hager-Małecka","Government"
"MEM0135",2,1946-08-01,1946-08-31,"Jan Mujżel","Opposition"
"MEM0156",0,1946-08-01,1946-08-31,"Jerzy Regulski","Opposition"
"MEM0214",24,1946-08-01,1946-08-31,"Andrzej Wielowieyski","Opposition"
"MEM0038",0,1946-08-01,1946-08-31,"Wladysław Dobrowolski","Expert"
"MEM0068",0,1946-08-01,1946-08-31,"Jerzy Grzywacz","Expert"
"MEM0164",0,1946-08-01,1946-08-31,"Andrzej Rozmarynowicz","Opposition"
"MEM0210",0,1946-08-01,1946-08-31,"Zofia Wasikowska","Opposition"
"MEM0187",0,1946-08-01,1946-08-31,"Stanisław Stomma","Opposition"
"MEM0163",0,1946-08-01,1946-08-31,"Jan Rosner","Opposition"
"MEM0229",0,1946-08-01,1946-08-31,"Andrzej Ziabicki","Expert"
"MEM0110",0,1946-08-01,1946-08-31,"Władysław J.H. Kunicki-Goldfinger","Opposition"
"MEM0438",0,1946-08-01,1946-08-31,"Karol Gawłowski","Government"
"MEM0541",0,1946-08-01,1946-08-31,"Jerzy Janicki","Government"
"MEM0363",0,1946-08-01,1946-08-31,"Michał Markowicz","Government"
"MEM0312",3,1946-08-01,1946-08-31,"Antoni Rajkiewicz","Government"
"MEM0416",0,1946-08-01,1946-08-31,"Marian Wojciechowski","Government"
"MEM0240",0,1946-08-01,1946-08-31,"Czesław Kiszczak","Government"
"MEM0241",0,1946-08-01,1946-08-31,"Jan Kostrzewski","Government"
"MEM0403",0,1946-08-01,1946-08-31,"Czesław Królikowski","Government"
"MEM0468",0,1946-08-01,1946-08-31,"Andrzej Wojtczak","Government"
"MEM0505",0,1946-08-01,1946-08-31,"Kazimierz Buchała","Government"
"MEM0485",0,1946-08-01,1946-08-31,"Jerzy Wiatr","Government"
"MEM0526",24,1946-08-01,1946-08-31,"Wojciech Sokolewicz","Government"
"MEM0254",0,1946-08-01,1946-08-31,"Romuald Sosnowski","Government"
"MEM0487",6,1946-08-01,1946-08-31,"Sylwester Zawadzki","Government"
"MEM0525",0,1946-08-01,1946-08-31,"Kazimierz Secomski","Government"
"MEM0336",0,1946-08-01,1946-08-31,"Władysław Kawecki","Government"
"MEM0230",0,1946-08-01,1946-08-31,"Tadeusz Zieliński","Opposition"
"MEM0537",0,1946-08-01,1946-08-31,"Stanisław Zajfert","Government"
"MEM0570",0,1946-08-01,1946-08-31,"Jan Rogala","Expert"
"MEM0206",0,1946-08-01,1946-08-31,"Jerzy Turowicz","Opposition"
"MEM0545",0,1946-08-01,1946-08-31,"Jan Brodzki","Government"
"MEM0554",0,1946-08-01,1946-08-31,"Włodzimierz Łoziński","Government"
"MEM0565",0,1946-08-01,1946-08-31,"Zbigniew Janowicz","Expert"
"MEM0357",0,1946-08-01,1946-08-31,"Bożena Hager-Małecka","Government"
"MEM0125",0,1946-09-01,1946-09-30,"Tadeusz Mazowiecki","Opposition"
"MEM0135",10,1946-09-01,1946-09-30,"Jan Mujżel","Opposition"
"MEM0156",0,1946-09-01,1946-09-30,"Jerzy Regulski","Opposition"
"MEM0214",12,1946-09-01,1946-09-30,"Andrzej Wielowieyski","Opposition"
"MEM0225",0,1946-09-01,1946-09-30,"Janina Zakrzewska","Opposition"
"MEM0230",0,1946-09-01,1946-09-30,"Tadeusz Zieliński","Opposition"
"MEM0068",0,1946-09-01,1946-09-30,"Jerzy Grzywacz","Expert"
"MEM0164",0,1946-09-01,1946-09-30,"Andrzej Rozmarynowicz","Opposition"
"MEM0210",0,1946-09-01,1946-09-30,"Zofia Wasikowska","Opposition"
"MEM0187",0,1946-09-01,1946-09-30,"Stanisław Stomma","Opposition"
"MEM0163",0,1946-09-01,1946-09-30,"Jan Rosner","Opposition"
"MEM0229",0,1946-09-01,1946-09-30,"Andrzej Ziabicki","Expert"
"MEM0110",0,1946-09-01,1946-09-30,"Władysław J.H. Kunicki-Goldfinger","Opposition"
"MEM0505",11,1946-09-01,1946-09-30,"Kazimierz Buchała","Government"
"MEM0438",0,1946-09-01,1946-09-30,"Karol Gawłowski","Government"
"MEM0541",0,1946-09-01,1946-09-30,"Jerzy Janicki","Government"
"MEM0242",0,1946-09-01,1946-09-30,"Mikołaj Kozakiewicz","Government"
"MEM0363",0,1946-09-01,1946-09-30,"Michał Markowicz","Government"
"MEM0309",0,1946-09-01,1946-09-30,"Józef Okuniewski","Government"
"MEM0312",3,1946-09-01,1946-09-30,"Antoni Rajkiewicz","Government"
"MEM0416",0,1946-09-01,1946-09-30,"Marian Wojciechowski","Government"
"MEM0487",20,1946-09-01,1946-09-30,"Sylwester Zawadzki","Government"
"MEM0567",0,1946-09-01,1946-09-30,"Tomasz Dybowski","Expert"
"MEM0240",0,1946-09-01,1946-09-30,"Czesław Kiszczak","Government"
"MEM0241",0,1946-09-01,1946-09-30,"Jan Kostrzewski","Government"
"MEM0403",0,1946-09-01,1946-09-30,"Czesław Królikowski","Government"
"MEM0468",0,1946-09-01,1946-09-30,"Andrzej Wojtczak","Government"
"MEM0485",0,1946-09-01,1946-09-30,"Jerzy Wiatr","Government"
"MEM0526",16,1946-09-01,1946-09-30,"Wojciech Sokolewicz","Government"
"MEM0254",0,1946-09-01,1946-09-30,"Romuald Sosnowski","Government"
"MEM0570",0,1946-09-01,1946-09-30,"Jan Rogala","Expert"
"MEM0525",0,1946-09-01,1946-09-30,"Kazimierz Secomski","Government"
"MEM0336",0,1946-09-01,1946-09-30,"Władysław Kawecki","Government"
"MEM0521",0,1946-09-01,1946-09-30,"Jerzy Bafia","Government"
"MEM0537",0,1946-09-01,1946-09-30,"Stanisław Zajfert","Government"
"MEM0206",0,1946-09-01,1946-09-30,"Jerzy Turowicz","Opposition"
"MEM0545",0,1946-09-01,1946-09-30,"Jan Brodzki","Government"
"MEM0554",0,1946-09-01,1946-09-30,"Włodzimierz Łoziński","Government"
"MEM0258",0,1946-09-01,1946-09-30,"Bronisław Dembowski","Church"
"MEM0565",0,1946-09-01,1946-09-30,"Zbigniew Janowicz","Expert"
"MEM0357",0,1946-09-01,1946-09-30,"Bożena Hager-Małecka","Government"
"MEM0125",0,1946-10-01,1946-10-31,"Tadeusz Mazowiecki","Opposition"
"MEM0135",10,1946-10-01,1946-10-31,"Jan Mujżel","Opposition"
"MEM0156",0,1946-10-01,1946-10-31,"Jerzy Regulski","Opposition"
"MEM0214",12,1946-10-01,1946-10-31,"Andrzej Wielowieyski","Opposition"
"MEM0225",0,1946-10-01,1946-10-31,"Janina Zakrzewska","Opposition"
"MEM0230",0,1946-10-01,1946-10-31,"Tadeusz Zieliński","Opposition"
"MEM0068",0,1946-10-01,1946-10-31,"Jerzy Grzywacz","Expert"
"MEM0164",0,1946-10-01,1946-10-31,"Andrzej Rozmarynowicz","Opposition"
"MEM0210",0,1946-10-01,1946-10-31,"Zofia Wasikowska","Opposition"
"MEM0187",0,1946-10-01,1946-10-31,"Stanisław Stomma","Opposition"
"MEM0163",0,1946-10-01,1946-10-31,"Jan Rosner","Opposition"
"MEM0229",0,1946-10-01,1946-10-31,"Andrzej Ziabicki","Expert"
"MEM0110",0,1946-10-01,1946-10-31,"Władysław J.H. Kunicki-Goldfinger","Opposition"
"MEM0505",11,1946-10-01,1946-10-31,"Kazimierz Buchała","Government"
"MEM0438",0,1946-10-01,1946-10-31,"Karol Gawłowski","Government"
"MEM0541",0,1946-10-01,1946-10-31,"Jerzy Janicki","Government"
"MEM0242",0,1946-10-01,1946-10-31,"Mikołaj Kozakiewicz","Government"
"MEM0363",0,1946-10-01,1946-10-31,"Michał Markowicz","Government"
"MEM0309",0,1946-10-01,1946-10-31,"Józef Okuniewski","Government"
"MEM0312",3,1946-10-01,1946-10-31,"Antoni Rajkiewicz","Government"
"MEM0416",0,1946-10-01,1946-10-31,"Marian Wojciechowski","Government"
"MEM0487",20,1946-10-01,1946-10-31,"Sylwester Zawadzki","Government"
"MEM0567",0,1946-10-01,1946-10-31,"Tomasz Dybowski","Expert"
"MEM0240",0,1946-10-01,1946-10-31,"Czesław Kiszczak","Government"
"MEM0241",0,1946-10-01,1946-10-31,"Jan Kostrzewski","Government"
"MEM0403",0,1946-10-01,1946-10-31,"Czesław Królikowski","Government"
"MEM0468",0,1946-10-01,1946-10-31,"Andrzej Wojtczak","Government"
"MEM0485",0,1946-10-01,1946-10-31,"Jerzy Wiatr","Government"
"MEM0526",16,1946-10-01,1946-10-31,"Wojciech Sokolewicz","Government"
"MEM0254",0,1946-10-01,1946-10-31,"Romuald Sosnowski","Government"
"MEM0570",0,1946-10-01,1946-10-31,"Jan Rogala","Expert"
"MEM0525",0,1946-10-01,1946-10-31,"Kazimierz Secomski","Government"
"MEM0336",0,1946-10-01,1946-10-31,"Władysław Kawecki","Government"
"MEM0521",0,1946-10-01,1946-10-31,"Jerzy Bafia","Government"
"MEM0537",0,1946-10-01,1946-10-31,"Stanisław Zajfert","Government"
"MEM0206",0,1946-10-01,1946-10-31,"Jerzy Turowicz","Opposition"
"MEM0545",0,1946-10-01,1946-10-31,"Jan Brodzki","Government"
"MEM0554",0,1946-10-01,1946-10-31,"Włodzimierz Łoziński","Government"
"MEM0258",0,1946-10-01,1946-10-31,"Bronisław Dembowski","Church"
"MEM0565",0,1946-10-01,1946-10-31,"Zbigniew Janowicz","Expert"
"MEM0357",0,1946-10-01,1946-10-31,"Bożena Hager-Małecka","Government"
"MEM0125",0,1946-11-01,1946-11-30,"Tadeusz Mazowiecki","Opposition"
"MEM0135",10,1946-11-01,1946-11-30,"Jan Mujżel","Opposition"
"MEM0156",0,1946-11-01,1946-11-30,"Jerzy Regulski","Opposition"
"MEM0214",12,1946-11-01,1946-11-30,"Andrzej Wielowieyski","Opposition"
"MEM0225",0,1946-11-01,1946-11-30,"Janina Zakrzewska","Opposition"
"MEM0230",0,1946-11-01,1946-11-30,"Tadeusz Zieliński","Opposition"
"MEM0068",0,1946-11-01,1946-11-30,"Jerzy Grzywacz","Expert"
"MEM0164",0,1946-11-01,1946-11-30,"Andrzej Rozmarynowicz","Opposition"
"MEM0210",0,1946-11-01,1946-11-30,"Zofia Wasikowska","Opposition"
"MEM0187",0,1946-11-01,1946-11-30,"Stanisław Stomma","Opposition"
"MEM0163",0,1946-11-01,1946-11-30,"Jan Rosner","Opposition"
"MEM0229",0,1946-11-01,1946-11-30,"Andrzej Ziabicki","Expert"
"MEM0110",0,1946-11-01,1946-11-30,"Władysław J.H. Kunicki-Goldfinger","Opposition"
"MEM0505",11,1946-11-01,1946-11-30,"Kazimierz Buchała","Government"
"MEM0438",0,1946-11-01,1946-11-30,"Karol Gawłowski","Government"
"MEM0541",0,1946-11-01,1946-11-30,"Jerzy Janicki","Government"
"MEM0242",0,1946-11-01,1946-11-30,"Mikołaj Kozakiewicz","Government"
"MEM0363",0,1946-11-01,1946-11-30,"Michał Markowicz","Government"
"MEM0309",0,1946-11-01,1946-11-30,"Józef Okuniewski","Government"
"MEM0312",3,1946-11-01,1946-11-30,"Antoni Rajkiewicz","Government"
"MEM0416",0,1946-11-01,1946-11-30,"Marian Wojciechowski","Government"
"MEM0487",20,1946-11-01,1946-11-30,"Sylwester Zawadzki","Government"
"MEM0567",0,1946-11-01,1946-11-30,"Tomasz Dybowski","Expert"
"MEM0240",0,1946-11-01,1946-11-30,"Czesław Kiszczak","Government"
"MEM0241",0,1946-11-01,1946-11-30,"Jan Kostrzewski","Government"
"MEM0403",0,1946-11-01,1946-11-30,"Czesław Królikowski","Government"
"MEM0468",0,1946-11-01,1946-11-30,"Andrzej Wojtczak","Government"
"MEM0485",0,1946-11-01,1946-11-30,"Jerzy Wiatr","Government"
"MEM0526",16,1946-11-01,1946-11-30,"Wojciech Sokolewicz","Government"
"MEM0254",0,1946-11-01,1946-11-30,"Romuald Sosnowski","Government"
"MEM0570",0,1946-11-01,1946-11-30,"Jan Rogala","Expert"
"MEM0525",0,1946-11-01,1946-11-30,"Kazimierz Secomski","Government"
"MEM0336",0,1946-11-01,1946-11-30,"Władysław Kawecki","Government"
"MEM0521",0,1946-11-01,1946-11-30,"Jerzy Bafia","Government"
"MEM0537",0,1946-11-01,1946-11-30,"Stanisław Zajfert","Government"
"MEM0206",0,1946-11-01,1946-11-30,"Jerzy Turowicz","Opposition"
"MEM0545",0,1946-11-01,1946-11-30,"Jan Brodzki","Government"
"MEM0554",0,1946-11-01,1946-11-30,"Włodzimierz Łoziński","Government"
"MEM0258",0,1946-11-01,1946-11-30,"Bronisław Dembowski","Church"
"MEM0565",0,1946-11-01,1946-11-30,"Zbigniew Janowicz","Expert"
"MEM0357",0,1946-11-01,1946-11-30,"Bożena Hager-Małecka","Government"
"MEM0125",0,1946-12-01,1946-12-31,"Tadeusz Mazowiecki","Opposition"
"MEM0135",10,1946-12-01,1946-12-31,"Jan Mujżel","Opposition"
"MEM0156",0,1946-12-01,1946-12-31,"Jerzy Regulski","Opposition"
"MEM0214",12,1946-12-01,1946-12-31,"Andrzej Wielowieyski","Opposition"
"MEM0225",0,1946-12-01,1946-12-31,"Janina Zakrzewska","Opposition"
"MEM0230",0,1946-12-01,1946-12-31,"Tadeusz Zieliński","Opposition"
"MEM0068",0,1946-12-01,1946-12-31,"Jerzy Grzywacz","Expert"
"MEM0164",0,1946-12-01,1946-12-31,"Andrzej Rozmarynowicz","Opposition"
"MEM0210",0,1946-12-01,1946-12-31,"Zofia Wasikowska","Opposition"
"MEM0187",0,1946-12-01,1946-12-31,"Stanisław Stomma","Opposition"
"MEM0163",0,1946-12-01,1946-12-31,"Jan Rosner","Opposition"
"MEM0229",0,1946-12-01,1946-12-31,"Andrzej Ziabicki","Expert"
"MEM0110",0,1946-12-01,1946-12-31,"Władysław J.H. Kunicki-Goldfinger","Opposition"
"MEM0505",11,1946-12-01,1946-12-31,"Kazimierz Buchała","Government"
"MEM0438",0,1946-12-01,1946-12-31,"Karol Gawłowski","Government"
"MEM0541",0,1946-12-01,1946-12-31,"Jerzy Janicki","Government"
"MEM0242",0,1946-12-01,1946-12-31,"Mikołaj Kozakiewicz","Government"
"MEM0363",0,1946-12-01,1946-12-31,"Michał Markowicz","Government"
"MEM0309",0,1946-12-01,1946-12-31,"Józef Okuniewski","Government"
"MEM0312",3,1946-12-01,1946-12-31,"Antoni Rajkiewicz","Government"
"MEM0416",0,1946-12-01,1946-12-31,"Marian Wojciechowski","Government"
"MEM0487",20,1946-12-01,1946-12-31,"Sylwester Zawadzki","Government"
"MEM0567",0,1946-12-01,1946-12-31,"Tomasz Dybowski","Expert"
"MEM0240",0,1946-12-01,1946-12-31,"Czesław Kiszczak","Government"
"MEM0241",0,1946-12-01,1946-12-31,"Jan Kostrzewski","Government"
"MEM0403",0,1946-12-01,1946-12-31,"Czesław Królikowski","Government"
"MEM0468",0,1946-12-01,1946-12-31,"Andrzej Wojtczak","Government"
"MEM0485",0,1946-12-01,1946-12-31,"Jerzy Wiatr","Government"
"MEM0526",16,1946-12-01,1946-12-31,"Wojciech Sokolewicz","Government"
"MEM0254",0,1946-12-01,1946-12-31,"Romuald Sosnowski","Government"
"MEM0570",0,1946-12-01,1946-12-31,"Jan Rogala","Expert"
"MEM0525",0,1946-12-01,1946-12-31,"Kazimierz Secomski","Government"
"MEM0336",0,1946-12-01,1946-12-31,"Władysław Kawecki","Government"
